Country Name,Indicator,data_col,new_rank_score,higher_is_better
Uganda,Rule of Law Index,0.4,2.0317460317460316,True
Ukraine,Rule of Law Index,0.51,2.9047619047619047,True
United Arab Emirates,Rule of Law Index,0.65,4.015873015873016,True
United Kingdom,Rule of Law Index,0.79,5.126984126984127,True
United States,Rule of Law Index,0.72,4.571428571428571,True
Uruguay,Rule of Law Index,0.71,4.492063492063492,True
Uzbekistan,Rule of Law Index,0.47,2.587301587301587,True
"Venezuela, RB",Rule of Law Index,0.27,1.0,True
Vietnam,Rule of Law Index,0.49,2.746031746031746,True
Zambia,Rule of Law Index,0.45,2.4285714285714284,True
Zimbabwe,Rule of Law Index,0.39,1.9523809523809523,True
