Country Name,Indicator,data_col,new_rank_score,higher_is_better
Malta,ICT services Exports,0.70953,1.0354765,True
Mauritius,ICT services Exports,4.65415,1.2327075,True
Mongolia,ICT services Exports,2.90793,1.1453965,True
"Moldova, Republic of",ICT services Exports,15.51229,1.7756145,True
Montenegro,ICT services Exports,3.30816,1.165408,True
Morocco,ICT services Exports,8.15129,1.4075644999999999,True
Mozambique,ICT services Exports,2.51878,1.125939,True
Africa,ICT services Exports,5.14358,1.257179,True
Northern Africa,ICT services Exports,5.31428,1.265714,True
Sub-Saharan Africa,ICT services Exports,5.0106,1.25053,True
Eastern Africa,ICT services Exports,5.36397,1.2681985,True
Middle Africa,ICT services Exports,5.78133,1.2890665000000001,True
Western Africa,ICT services Exports,5.25045,1.2625225,True
Namibia,ICT services Exports,1.33883,1.0669415,True
America,ICT services Exports,5.26938,1.263469,True
Northern America,ICT services Exports,5.3762,1.26881,True
Latin America and the Caribbean,ICT services Exports,4.7414,1.23707,True
Caribbean,ICT services Exports,,,True
Central America,ICT services Exports,4.39601,1.2198005,True
South America,ICT services Exports,6.97231,1.3486155,True
Netherlands,ICT services Exports,7.61335,1.3806675,True
Asia,ICT services Exports,11.02927,1.5514635,True
Curaçao,ICT services Exports,2.56037,1.1280185,True
Central Asia,ICT services Exports,3.15242,1.157621,True
Southern Asia,ICT services Exports,27.62588,2.381294,True
Eastern Asia,ICT services Exports,8.87025,1.4435125,True
Sint Maarten (Dutch part),ICT services Exports,1.1182,1.05591,True
Western Asia,ICT services Exports,11.24825,1.5624125,True
South-eastern Asia,ICT services Exports,5.80349,1.2901745,True
Europe,ICT services Exports,12.35391,1.6176955,True
Eastern Europe,ICT services Exports,13.11896,1.655948,True
Northern Europe,ICT services Exports,19.95268,1.9976340000000001,True
Southern Europe,ICT services Exports,7.49612,1.374806,True
Western Europe,ICT services Exports,8.53492,1.426746,True
Oceania,ICT services Exports,4.26063,1.2130315,True
Asia and Oceania,ICT services Exports,10.6996,1.53498,True
Nigeria,ICT services Exports,4.28254,1.214127,True
Norway,ICT services Exports,5.76333,1.2881665,True
Pakistan,ICT services Exports,22.20233,2.1101165,True
Panama,ICT services Exports,2.11953,1.1059765,True
Papua New Guinea,ICT services Exports,0.9221,1.046105,True
Paraguay,ICT services Exports,1.29884,1.064942,True
Philippines,ICT services Exports,14.32103,1.7160515,True
Poland,ICT services Exports,11.62461,1.5812305000000002,True
Portugal,ICT services Exports,4.82453,1.2412265,True
Timor-Leste,ICT services Exports,1.43038,1.0715189999999999,True
Romania,ICT services Exports,18.26297,1.9131485,True
Russian Federation,ICT services Exports,8.51721,1.4258605,True
Sao Tome and Principe,ICT services Exports,0.88958,1.044479,True
Serbia,ICT services Exports,17.07813,1.8539065000000001,True
Seychelles,ICT services Exports,1.18698,1.059349,True
Singapore,ICT services Exports,6.99883,1.3499415,True
Slovakia,ICT services Exports,13.05879,1.6529395,True
Viet Nam,ICT services Exports,1.96879,1.0984395,True
Slovenia,ICT services Exports,6.718,1.3359,True
Spain,ICT services Exports,9.18538,1.459269,True
Sudan,ICT services Exports,0.00841,1.0004205,True
Suriname,ICT services Exports,6.65717,1.3328585,True
Eswatini,ICT services Exports,3.10955,1.1554775,True
Sweden,ICT services Exports,19.35869,1.9679345,True
Tajikistan,ICT services Exports,2.75336,1.1376680000000001,True
Thailand,ICT services Exports,0.85917,1.0429585,True
Trinidad and Tobago,ICT services Exports,2.06793,1.1033965000000001,True
United Arab Emirates,ICT services Exports,9.41438,1.4707189999999999,True
Turkey,ICT services Exports,2.22664,1.111332,True
Uganda,ICT services Exports,1.10861,1.0554305,True
Ukraine,ICT services Exports,24.83245,2.2416225,True
North Macedonia,ICT services Exports,12.33972,1.616986,True
Egypt,ICT services Exports,3.25766,1.162883,True
United States of America,ICT services Exports,5.09839,1.2549195,True
Uruguay,ICT services Exports,11.44591,1.5722955,True
Uzbekistan,ICT services Exports,5.28325,1.2641624999999999,True
Samoa,ICT services Exports,2.94409,1.1472045,True
Zambia,ICT services Exports,1.82655,1.0913275,True
United Kingdom,ICT services Exports,5.73625,1.2868125,True
