,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better
32330,Kuwait,2019.0,% of population with a SIM card,174.1593403,3.8697171595207593,True
32331,Lebanon,2019.0,% of population with a SIM card,61.81650253,1.7772542147497263,True
32332,Libya,2019.0,% of population with a SIM card,,,True
32333,Mauritania,2019.0,% of population with a SIM card,104.090067,2.5646285498894565,True
32334,Morocco,2019.0,% of population with a SIM card,127.9529984,3.009092128514199,True
32335,Oman,2019.0,% of population with a SIM card,138.2321115,3.200547709428893,True
32336,Palestine,2019.0,% of population with a SIM card,86.32538513,2.233749080610578,True
32337,Qatar,2019.0,% of population with a SIM card,138.3290367,3.2023530082217695,True
32338,Saudi Arabia,2019.0,% of population with a SIM card,120.5147446,2.8705495141450745,True
32339,Somalia,2019.0,% of population with a SIM card,,,True
32340,Sudan,2019.0,% of population with a SIM card,77.11203717,2.0621441115154324,True
32341,Syrian Arab Republic,2019.0,% of population with a SIM card,113.5761609,2.7413136004932706,True
32342,Tunisia,2019.0,% of population with a SIM card,126.3052836,2.978402302344689,True
32343,United Arab Emirates,2019.0,% of population with a SIM card,200.6320743,4.362790114070715,True
32344,Yemen,2019.0,% of population with a SIM card,,,True
32345,Afghanistan,2019.0,% of population with a SIM card,59.3560197,1.7314260226707543,True
32346,Australia,2019.0,% of population with a SIM card,109.2520084,2.660773273638493,True
32347,Bangladesh,2019.0,% of population with a SIM card,101.5491558,2.5173023238701466,True
32348,Bhutan,2019.0,% of population with a SIM card,95.5637066,2.4058191985778112,True
32349,Brunei Darussalam,2019.0,% of population with a SIM card,132.6607198,3.0967766910492234,True
32350,Cambodia,2019.0,% of population with a SIM card,129.9161522,3.045657223921496,True
32351,China,2019.0,% of population with a SIM card,121.7922911,2.894344700064668,True
32352,Dem. People's Rep. of Korea,2019.0,% of population with a SIM card,,,True
32353,Fiji,2019.0,% of population with a SIM card,,,True
32354,"Hong Kong, China",2019.0,% of population with a SIM card,288.5327012,6.0,True
32355,India,2019.0,% of population with a SIM card,84.27000876,2.195466276142098,True
32356,Indonesia,2019.0,% of population with a SIM card,126.1069128,2.9747075091868522,True
32357,Iran (Islamic Republic of),2019.0,% of population with a SIM card,142.3903718,3.2779981794826765,True
32358,Japan,2019.0,% of population with a SIM card,147.0232275,3.364288316648056,True
32359,Kiribati,2019.0,% of population with a SIM card,46.47551996,1.4915178188984604,True
32360,Korea (Rep. of),2019.0,% of population with a SIM card,134.4892665,3.130834636250561,True
32361,Lao P.D.R.,2019.0,% of population with a SIM card,60.84399721,1.7591406314890041,True
32362,"Macao, China",2019.0,% of population with a SIM card,,,True
32363,Malaysia,2019.0,% of population with a SIM card,139.5962795,3.225956280612455,True
32364,Maldives,2019.0,% of population with a SIM card,155.9539168,3.530628572978161,True
32365,Marshall Islands,2019.0,% of population with a SIM card,,,True
32366,Micronesia,2019.0,% of population with a SIM card,,,True
32367,Mongolia,2019.0,% of population with a SIM card,137.0136492,3.1778530075417084,True
32368,Myanmar,2019.0,% of population with a SIM card,,,True
32369,Nauru,2019.0,% of population with a SIM card,,,True
32370,Nepal (Republic of),2019.0,% of population with a SIM card,,,True
32371,New Zealand,2019.0,% of population with a SIM card,,,True
32372,Pakistan,2019.0,% of population with a SIM card,76.37688644,2.0484514214260496,True
32373,Papua New Guinea,2019.0,% of population with a SIM card,,,True
32374,Philippines,2019.0,% of population with a SIM card,154.7610716,3.5084110072713193,True
32375,Samoa,2019.0,% of population with a SIM card,,,True
32376,Singapore,2019.0,% of population with a SIM card,155.6474064,3.5249196050820495,True
32377,Solomon Islands,2019.0,% of population with a SIM card,71.37945398,1.9553707903051367,True
32378,Sri Lanka,2019.0,% of population with a SIM card,132.9625868,3.102399172413299,True
32379,Thailand,2019.0,% of population with a SIM card,186.1585875,4.093211426084964,True
32380,Timor-Leste,2019.0,% of population with a SIM card,110.2184718,2.678774321966271,True
32381,Tonga,2019.0,% of population with a SIM card,59.4330775,1.7328612774169063,True
32382,Tuvalu,2019.0,% of population with a SIM card,,,True
32383,Vanuatu,2019.0,% of population with a SIM card,88.44112017,2.273156106995449,True
32384,Viet Nam,2019.0,% of population with a SIM card,141.2268627,3.256327018899763,True
32385,Armenia,2019.0,% of population with a SIM card,122.3487531,2.904709189143687,True
32386,Azerbaijan,2019.0,% of population with a SIM card,106.9924534,2.6186875011671598,True
32387,Belarus,2019.0,% of population with a SIM card,123.0082886,2.9169934933495005,True
32388,Kazakhstan,2019.0,% of population with a SIM card,138.6292278,3.2079442747908593,True
32389,Kyrgyzstan,2019.0,% of population with a SIM card,134.3947411,3.1290740353901425,True
32390,Russian Federation,2019.0,% of population with a SIM card,164.3876311,3.687712326689855,True
32391,Tajikistan,2019.0,% of population with a SIM card,,,True
32392,Turkmenistan,2019.0,% of population with a SIM card,,,True
32393,Uzbekistan,2019.0,% of population with a SIM card,101.2075903,2.5109404305251926,True
32394,Albania,2019.0,% of population with a SIM card,91.29301538,2.326274624986887,True
32395,Andorra,2019.0,% of population with a SIM card,113.9573773,2.748414019236227,True
32396,Austria,2019.0,% of population with a SIM card,119.7752968,2.8567767881591046,True
32397,Belgium,2019.0,% of population with a SIM card,99.7421427,2.4836454568413204,True
32398,Bosnia and Herzegovina,2019.0,% of population with a SIM card,113.7691912,2.744908923150109,True
32399,Bulgaria,2019.0,% of population with a SIM card,116.2063245,2.79030221410612,True
32400,Croatia,2019.0,% of population with a SIM card,106.6423198,2.6121660210420163,True
32401,Cyprus,2019.0,% of population with a SIM card,139.994482,3.233373077199622,True
32402,Czech Republic,2019.0,% of population with a SIM card,122.5662254,2.9087597609317677,True
32403,Denmark,2019.0,% of population with a SIM card,125.4958526,2.9633260909237484,True
32404,Estonia,2019.0,% of population with a SIM card,147.1771541,3.367155305884824,True
32405,Finland,2019.0,% of population with a SIM card,129.2443669,3.03314475873017,True
32406,France,2019.0,% of population with a SIM card,110.6100121,2.686067030477087,True
32407,Georgia,2019.0,% of population with a SIM card,134.6603816,3.13402177317133,True
32408,Germany,2019.0,% of population with a SIM card,128.3570318,3.016617529641067,True
32409,Greece,2019.0,% of population with a SIM card,113.4494873,2.7389542172042045,True
32410,Hungary,2019.0,% of population with a SIM card,106.0716003,2.6015359761783365,True
32411,Iceland,2019.0,% of population with a SIM card,121.9493203,2.8972694773692944,True
32412,Ireland,2019.0,% of population with a SIM card,105.6900007,2.5944284200707166,True
32413,Israel,2019.0,% of population with a SIM card,137.3339858,3.1838194979620966,True
32414,Italy,2019.0,% of population with a SIM card,131.2645046,3.070771218631771,True
32415,Latvia,2019.0,% of population with a SIM card,108.6572233,2.649694990353537,True
32416,Liechtenstein,2019.0,% of population with a SIM card,125.5898367,2.9650766096978094,True
32417,Lithuania,2019.0,% of population with a SIM card,168.8207501,3.770282229866518,True
32418,Luxembourg,2019.0,% of population with a SIM card,135.7577766,3.154461512979026,True
32419,Malta,2019.0,% of population with a SIM card,144.0568429,3.3090373546940133,True
32420,Moldova,2019.0,% of population with a SIM card,89.37944428,2.2906330416121436,True
32421,Monaco,2019.0,% of population with a SIM card,86.70311056,2.240784477626192,True
32422,Montenegro,2019.0,% of population with a SIM card,183.2837304,4.039665227033294,True
32423,Netherlands,2019.0,% of population with a SIM card,127.2845209,2.9966412733824566,True
32424,North Macedonia,2019.0,% of population with a SIM card,92.20306231,2.343224877596014,True
32425,Norway,2019.0,% of population with a SIM card,107.3802483,2.6259104490161587,True
32426,Poland,2019.0,% of population with a SIM card,127.7270912,3.004884450887925,True
32427,Portugal,2019.0,% of population with a SIM card,116.4632624,2.7950878599517237,True
32428,Romania,2019.0,% of population with a SIM card,117.0747154,2.8064765943861207,True
32429,San Marino,2019.0,% of population with a SIM card,114.4418193,2.7574370860735278,True
32430,Serbia,2019.0,% of population with a SIM card,122.0477413,2.8991026364702686,True
32431,Slovakia,2019.0,% of population with a SIM card,135.5967816,3.1514628699103593,True
32432,Slovenia,2019.0,% of population with a SIM card,120.8464227,2.8767272478361434,True
32433,Spain,2019.0,% of population with a SIM card,118.4398,2.8319022378777463,True
32434,Sweden,2019.0,% of population with a SIM card,128.4911022,3.0191146834388465,True
32435,Switzerland,2019.0,% of population with a SIM card,126.7161621,2.9860551981867296,True
32436,Turkey,2019.0,% of population with a SIM card,96.83716867,2.4295383091676808,True
32437,Ukraine,2019.0,% of population with a SIM card,130.6294363,3.0589426329246048,True
32438,United Kingdom,2019.0,% of population with a SIM card,118.2345574,2.8280794526987956,True
32439,Vatican,2019.0,% of population with a SIM card,,,True
32440,Antigua and Barbuda,2019.0,% of population with a SIM card,,,True
32441,Argentina,2019.0,% of population with a SIM card,125.842106,2.969775299643972,True
32442,Bahamas,2019.0,% of population with a SIM card,109.2494647,2.660725895469148,True
32443,Barbados,2019.0,% of population with a SIM card,114.7377406,2.762948824668615,True
32444,Belize,2019.0,% of population with a SIM card,65.30473699,1.8422249907698824,True
32445,Bolivia (Plurinational State of),2019.0,% of population with a SIM card,101.5263482,2.5168775165677273,True
32446,Brazil,2019.0,% of population with a SIM card,95.71649455,2.408664979671903,True
32447,Canada,2019.0,% of population with a SIM card,91.86310664,2.336892968446664,True
32448,Chile,2019.0,% of population with a SIM card,132.1845598,3.0879078821820123,True
32449,Colombia,2019.0,% of population with a SIM card,131.6724442,3.0783693754315156,True
32450,Costa Rica,2019.0,% of population with a SIM card,169.3935546,3.780951109295235,True
32451,Cuba,2019.0,% of population with a SIM card,53.31661061,1.6189378571589428,True
32452,Dominica,2019.0,% of population with a SIM card,,,True
32453,Dominican Rep.,2019.0,% of population with a SIM card,83.32379175,2.1778423308115507,True
32454,Ecuador,2019.0,% of population with a SIM card,91.24789005,2.3254341345491354,True
32455,El Salvador,2019.0,% of population with a SIM card,161.1017373,3.6265102852118813,True
32456,Grenada,2019.0,% of population with a SIM card,,,True
32457,Guatemala,2019.0,% of population with a SIM card,118.7279996,2.837270154477223,True
32458,Guyana,2019.0,% of population with a SIM card,,,True
32459,Haiti,2019.0,% of population with a SIM card,60.7594177,1.757565279699118,True
32460,Honduras,2019.0,% of population with a SIM card,77.56759949,2.070629274366539,True
32461,Jamaica,2019.0,% of population with a SIM card,102.5640043,2.5362045781033355,True
32462,Mexico,2019.0,% of population with a SIM card,95.66159745,2.4076424832688783,True
32463,Nicaragua,2019.0,% of population with a SIM card,88.43373663,2.2730185834633936,True
32464,Panama,2019.0,% of population with a SIM card,137.1897018,3.181132108810138,True
32465,Paraguay,2019.0,% of population with a SIM card,110.1809661,2.6780757523998835,True
32466,Peru,2019.0,% of population with a SIM card,,,True
32467,Saint Kitts and Nevis,2019.0,% of population with a SIM card,,,True
32468,Saint Lucia,2019.0,% of population with a SIM card,,,True
32469,Saint Vincent and the Grenadines,2019.0,% of population with a SIM card,92.86637912,2.355579611312197,True
32470,Suriname,2019.0,% of population with a SIM card,139.9867899,3.233229806524455,True
32471,Trinidad and Tobago,2019.0,% of population with a SIM card,155.1087369,3.5148865136041936,True
32472,United States,2019.0,% of population with a SIM card,134.4588794,3.130268655525744,True
32473,Uruguay,2019.0,% of population with a SIM card,138.0749359,3.1976202053231533,True
32474,Venezuela,2019.0,% of population with a SIM card,64.79291203,1.83269189739012,True
