lat,lon,Electrical Distribution Grid
6.484525312,-5.707397461,1
8.282162975,-5.707397461,1
6.200629471,-5.707397461,1
5.938435894,-5.707397461,1
6.462692756,-5.707397461,1
6.309838651,-5.707397461,1
6.058623777,-5.707397461,1
6.931879858,-5.641479492,1
6.32075831,-5.641479492,1
5.763570471,-5.641479492,1
6.637326553,-5.641479492,1
6.233394618,-5.641479492,1
5.872867777,-5.641479492,1
5.796361891,-5.641479492,1
8.249546381,-5.641479492,1
7.487750148,-5.641479492,1
6.342596936,-5.641479492,1
5.785431629,-5.641479492,1
8.195179413,-5.641479492,1
8.184305127,-5.641479492,1
6.92097371,-5.641479492,1
8.260418879,-5.641479492,1
6.942785753,-5.641479492,1
6.331677739,-5.641479492,1
6.189707302,-5.641479492,1
6.178784908,-5.641479492,1
5.752639577,-5.641479492,1
6.451776124,-5.641479492,1
6.440859257,-5.641479492,1
6.244315879,-5.641479492,1
7.683773286,-5.641479492,1
7.476857367,-5.641479492,1
6.364434636,-5.641479492,1
6.353515902,-5.641479492,1
5.774501156,-5.641479492,1
6.648239126,-5.641479492,1
5.829151406,-5.641479492,1
6.462692756,-6.289672852,1
6.058623777,-6.289672852,1
8.10817683,-6.289672852,1
7.465964314,-6.289672852,1
7.008215805,-6.289672852,1
6.495441235,-6.289672852,1
6.025847895,-6.289672852,1
5.993070033,-6.289672852,1
5.730777157,-6.289672852,1
6.484525312,-6.289672852,1
6.287998644,-6.289672852,1
6.080473261,-6.289672852,1
5.81822178,-6.289672852,1
6.517272372,-6.289672852,1
6.375353139,-6.289672852,1
6.047698704,-6.289672852,1
6.298918762,-6.289672852,1
6.06954863,-6.289672852,1
5.861939005,-6.289672852,1
5.807291941,-6.289672852,1
7.45507099,-6.289672852,1
7.019119923,-6.289672852,1
6.506356922,-6.289672852,1
6.01492216,-6.289672852,1
6.003996206,-6.289672852,1
6.91006731,-6.289672852,1
6.473609152,-6.289672852,1
6.036773409,-6.289672852,1
5.719845633,-6.289672852,1
6.408107249,-6.234741211,1
6.287998644,-6.234741211,1
6.113245821,-6.234741211,1
7.062733836,-6.234741211,1
6.811898435,-6.234741211,1
6.779170997,-6.234741211,1
6.375353139,-6.234741211,1
6.899160659,-6.234741211,1
6.13509308,-6.234741211,1
5.697981959,-6.234741211,1
7.465964314,-6.234741211,1
7.084539251,-6.234741211,1
6.833715488,-6.234741211,1
6.397189446,-6.234741211,1
6.200629471,-6.234741211,1
6.167862288,-6.234741211,1
6.91006731,-6.234741211,1
6.41902482,-6.234741211,1
6.277078296,-6.234741211,1
7.073636672,-6.234741211,1
6.800989537,-6.234741211,1
6.790080391,-6.234741211,1
6.124169562,-6.234741211,1
5.68704981,-6.234741211,1
8.086423234,-6.234741211,1
6.822807086,-6.234741211,1
6.386271409,-6.234741211,1
6.189707302,-6.234741211,1
6.178784908,-6.234741211,1
6.01492216,-6.234741211,1
6.003996206,-6.234741211,1
6.386271409,-6.201782227,1
7.128146985,-6.201782227,1
6.713709464,-6.201782227,1
6.702798351,-6.201782227,1
6.298918762,-6.201782227,1
6.124169562,-6.201782227,1
8.064668466,-6.201782227,1
8.053790642,-6.201782227,1
7.476857367,-6.201782227,1
7.248046781,-6.201782227,1
6.211551413,-6.201782227,1
7.106343636,-6.201782227,1
6.277078296,-6.201782227,1
6.266157719,-6.201782227,1
6.32075831,-6.201782227,1
6.025847895,-6.201782227,1
7.139048272,-6.201782227,1
6.309838651,-6.201782227,1
6.13509308,-6.201782227,1
5.697981959,-6.201782227,1
8.075545997,-6.201782227,1
7.23714811,-6.201782227,1
6.375353139,-6.201782227,1
6.222473129,-6.201782227,1
7.11724544,-6.201782227,1
6.287998644,-6.201782227,1
6.113245821,-6.201782227,1
6.244315879,-6.992797852,1
7.912352485,-6.992797852,1
6.277078296,-6.992797852,1
6.266157719,-6.992797852,1
8.390865379,-6.992797852,1
7.901470605,-6.992797852,1
7.923234077,-6.992797852,1
6.746441337,-6.992797852,1
6.255236913,-6.992797852,1
6.244315879,-6.981811523,1
8.379996501,-6.981811523,1
7.912352485,-6.981811523,1
8.390865379,-6.981811523,1
6.233394618,-6.981811523,1
7.923234077,-6.981811523,1
6.746441337,-6.981811523,1
6.287998644,-6.981811523,1
6.146016373,-7.025756836,1
7.923234077,-7.025756836,1
6.746441337,-7.025756836,1
6.255236913,-7.025756836,1
7.847056912,-7.025756836,1
7.836173317,-7.025756836,1
8.390865379,-7.025756836,1
6.13509308,-7.025756836,1
6.156939443,-7.025756836,1
7.912352485,-7.025756836,1
6.735530958,-7.025756836,1
7.857940222,-7.025756836,1
7.825289437,-7.025756836,1
8.401733953,-7.025756836,1
6.244315879,-7.025756836,1
6.113245821,-6.795043945,1
7.988517578,-6.795043945,1
6.779170997,-6.795043945,1
6.517272372,-6.795043945,1
7.879705985,-6.795043945,1
6.790080391,-6.795043945,1
6.528187584,-6.795043945,1
7.890588438,-6.795043945,1
8.086423234,-6.795043945,1
7.999397149,-6.795043945,1
5.883796335,-6.410522461,1
7.433283529,-6.410522461,1
6.659151457,-6.410522461,1
6.080473261,-6.410522461,1
5.851010019,-6.410522461,1
8.097300179,-6.410522461,1
7.69466083,-6.410522461,1
7.465964314,-6.410522461,1
6.75735147,-6.410522461,1
6.495441235,-6.410522461,1
6.32075831,-6.410522461,1
5.763570471,-6.410522461,1
7.727321781,-6.410522461,1
7.411494987,-6.410522461,1
7.400600312,-6.410522461,1
6.899160659,-6.410522461,1
5.872867777,-6.410522461,1
7.683773286,-6.410522461,1
7.651108983,-6.410522461,1
5.774501156,-6.410522461,1
7.738208204,-6.410522461,1
7.444177395,-6.410522461,1
6.09139767,-6.410522461,1
5.840080819,-6.410522461,1
7.45507099,-6.410522461,1
6.768261357,-6.410522461,1
6.506356922,-6.410522461,1
6.003996206,-6.410522461,1
5.752639577,-6.410522461,1
7.422389393,-6.410522461,1
5.861939005,-6.410522461,1
6.244315879,-6.168823242,1
8.119053186,-6.168823242,1
7.999397149,-6.168823242,1
7.45507099,-6.168823242,1
6.680975391,-6.168823242,1
8.140805015,-6.168823242,1
7.215349979,-6.168823242,1
6.036773409,-6.168823242,1
6.691886993,-6.168823242,1
6.233394618,-6.168823242,1
5.697981959,-6.168823242,1
8.02115542,-6.168823242,1
8.01027643,-6.168823242,1
7.465964314,-6.168823242,1
7.204450519,-6.168823242,1
6.32075831,-6.168823242,1
6.025847895,-6.168823242,1
6.670063546,-6.168823242,1
8.129929248,-6.168823242,1
8.042912527,-6.168823242,1
6.222473129,-6.168823242,1
6.167862288,-6.080932617,1
7.781751081,-6.080932617,1
6.058623777,-6.080932617,1
5.697981959,-6.080932617,1
7.814405273,-6.080932617,1
6.146016373,-6.080932617,1
5.971217031,-6.080932617,1
5.960290202,-6.080932617,1
5.708913901,-6.080932617,1
5.676117453,-6.080932617,1
8.032034119,-6.080932617,1
7.825289437,-6.080932617,1
7.45507099,-6.080932617,1
6.768261357,-6.080932617,1
6.189707302,-6.080932617,1
6.178784908,-6.080932617,1
7.792636095,-6.080932617,1
6.06954863,-6.080932617,1
5.68704981,-6.080932617,1
7.803520826,-6.080932617,1
6.156939443,-6.080932617,1
7.770865785,-6.080932617,1
6.124169562,-6.223754883,1
5.68704981,-6.223754883,1
8.086423234,-6.223754883,1
6.768261357,-6.223754883,1
6.386271409,-6.223754883,1
6.178784908,-6.223754883,1
6.01492216,-6.223754883,1
6.735530958,-6.223754883,1
6.277078296,-6.223754883,1
7.476857367,-6.223754883,1
7.073636672,-6.223754883,1
6.800989537,-6.223754883,1
6.790080391,-6.223754883,1
6.364434636,-6.223754883,1
6.353515902,-6.223754883,1
6.211551413,-6.223754883,1
5.697981959,-6.223754883,1
7.465964314,-6.223754883,1
7.084539251,-6.223754883,1
6.75735147,-6.223754883,1
6.200629471,-6.223754883,1
6.167862288,-6.223754883,1
6.025847895,-6.223754883,1
6.746441337,-6.223754883,1
6.287998644,-6.223754883,1
6.113245821,-6.223754883,1
8.075545997,-6.223754883,1
6.779170997,-6.223754883,1
6.375353139,-6.223754883,1
6.113245821,-5.982055664,1
5.676117453,-5.982055664,1
5.643319139,-5.982055664,1
7.411494987,-5.982055664,1
6.604587384,-5.982055664,1
6.462692756,-5.982055664,1
6.309838651,-5.982055664,1
5.697981959,-5.982055664,1
7.847056912,-5.982055664,1
7.520426856,-5.982055664,1
7.465964314,-5.982055664,1
7.258945188,-5.982055664,1
6.931879858,-5.982055664,1
6.397189446,-5.982055664,1
6.32075831,-5.982055664,1
6.200629471,-5.982055664,1
5.905652806,-5.982055664,1
6.473609152,-5.982055664,1
5.840080819,-5.982055664,1
5.829151406,-5.982055664,1
5.665184889,-5.982055664,1
5.654252117,-5.982055664,1
7.509534893,-5.982055664,1
7.248046781,-5.982055664,1
6.036773409,-5.982055664,1
7.422389393,-5.982055664,1
6.615500682,-5.982055664,1
6.124169562,-5.982055664,1
5.68704981,-5.982055664,1
5.632385955,-5.982055664,1
7.531318546,-5.982055664,1
7.45507099,-5.982055664,1
7.269843331,-5.982055664,1
6.942785753,-5.982055664,1
6.768261357,-5.982055664,1
6.386271409,-5.982055664,1
6.189707302,-5.982055664,1
5.927508414,-5.982055664,1
5.916580718,-5.982055664,1
6.113245821,-5.971069336,1
5.851010019,-5.971069336,1
5.676117453,-5.971069336,1
5.643319139,-5.971069336,1
7.23714811,-5.971069336,1
7.226249176,-5.971069336,1
6.953691396,-5.971069336,1
6.146016373,-5.971069336,1
5.708913901,-5.971069336,1
7.411494987,-5.971069336,1
6.462692756,-5.971069336,1
6.429942156,-5.971069336,1
6.309838651,-5.971069336,1
6.13509308,-5.971069336,1
5.796361891,-5.971069336,1
5.697981959,-5.971069336,1
5.621452565,-5.971069336,1
7.847056912,-5.971069336,1
7.520426856,-5.971069336,1
7.465964314,-5.971069336,1
6.397189446,-5.971069336,1
6.32075831,-5.971069336,1
6.200629471,-5.971069336,1
6.025847895,-5.971069336,1
5.905652806,-5.971069336,1
7.542209962,-5.971069336,1
6.473609152,-5.971069336,1
6.41902482,-5.971069336,1
5.840080819,-5.971069336,1
7.879705985,-5.971069336,1
7.248046781,-5.971069336,1
6.036773409,-5.971069336,1
5.719845633,-5.971069336,1
7.890588438,-5.971069336,1
7.422389393,-5.971069336,1
6.615500682,-5.971069336,1
6.451776124,-5.971069336,1
6.440859257,-5.971069336,1
6.124169562,-5.971069336,1
5.807291941,-5.971069336,1
5.632385955,-5.971069336,1
7.531318546,-5.971069336,1
7.45507099,-5.971069336,1
6.942785753,-5.971069336,1
6.768261357,-5.971069336,1
6.386271409,-5.971069336,1
6.331677739,-5.971069336,1
6.189707302,-5.971069336,1
5.916580718,-5.971069336,1
5.960290202,-6.036987305,1
7.433283529,-6.036987305,1
7.378810155,-6.036987305,1
6.92097371,-6.036987305,1
6.255236913,-6.036987305,1
7.847056912,-6.036987305,1
7.520426856,-6.036987305,1
6.931879858,-6.036987305,1
6.025847895,-6.036987305,1
5.938435894,-6.036987305,1
7.411494987,-6.036987305,1
7.400600312,-6.036987305,1
6.13509308,-6.036987305,1
5.621452565,-6.036987305,1
7.509534893,-6.036987305,1
6.800989537,-6.036987305,1
6.790080391,-6.036987305,1
6.036773409,-6.036987305,1
5.949363157,-6.036987305,1
7.444177395,-6.036987305,1
7.367914673,-6.036987305,1
7.357018924,-6.036987305,1
6.91006731,-6.036987305,1
6.266157719,-6.036987305,1
6.09139767,-6.036987305,1
7.531318546,-6.036987305,1
6.942785753,-6.036987305,1
6.01492216,-6.036987305,1
6.003996206,-6.036987305,1
7.422389393,-6.036987305,1
7.389705368,-6.036987305,1
6.626413738,-6.036987305,1
6.615500682,-6.036987305,1
6.244315879,-6.036987305,1
6.124169562,-6.036987305,1
5.632385955,-6.036987305,1
5.697981959,-6.278686523,1
8.10817683,-6.278686523,1
8.097300179,-6.278686523,1
7.465964314,-6.278686523,1
7.030023785,-6.278686523,1
6.495441235,-6.278686523,1
6.200629471,-6.278686523,1
5.730777157,-6.278686523,1
6.484525312,-6.278686523,1
6.287998644,-6.278686523,1
5.676117453,-6.278686523,1
6.375353139,-6.278686523,1
5.708913901,-6.278686523,1
6.298918762,-6.278686523,1
5.68704981,-6.278686523,1
7.019119923,-6.278686523,1
6.189707302,-6.278686523,1
6.01492216,-6.278686523,1
6.003996206,-6.278686523,1
6.91006731,-6.278686523,1
6.473609152,-6.278686523,1
5.665184889,-6.278686523,1
5.654252117,-6.278686523,1
7.040927392,-6.278686523,1
6.364434636,-6.278686523,1
5.719845633,-6.278686523,1
5.861939005,-5.729370117,1
5.807291941,-5.729370117,1
6.997311432,-5.729370117,1
6.822807086,-5.729370117,1
6.331677739,-5.729370117,1
8.173430543,-5.729370117,1
6.975501922,-5.729370117,1
5.982143641,-5.729370117,1
7.139048272,-5.729370117,1
6.462692756,-5.729370117,1
5.872867777,-5.729370117,1
5.796361891,-5.729370117,1
7.008215805,-5.729370117,1
6.833715488,-5.729370117,1
6.200629471,-5.729370117,1
5.993070033,-5.729370117,1
8.184305127,-5.729370117,1
8.30390587,-5.729370117,1
6.986406804,-5.729370117,1
6.811898435,-5.729370117,1
6.342596936,-5.729370117,1
5.971217031,-5.729370117,1
5.785431629,-5.729370117,1
8.260418879,-7.970581055,1
6.560931791,-7.970581055,1
7.847056912,-7.970581055,1
7.836173317,-7.970581055,1
8.369127319,-7.970581055,1
8.358257833,-7.970581055,1
7.23714811,-7.970581055,1
6.550017294,-7.970581055,1
8.314776867,-7.893676758,1
7.803520826,-7.893676758,1
7.215349979,-7.893676758,1
6.539102558,-7.893676758,1
8.325647562,-7.893676758,1
7.792636095,-7.893676758,1
7.759980206,-7.893676758,1
7.749094346,-7.893676758,1
8.249546381,-7.893676758,1
7.226249176,-7.893676758,1
6.550017294,-7.893676758,1
8.336517954,-7.893676758,1
7.781751081,-7.893676758,1
8.238673584,-7.838745117,1
7.683773286,-7.838745117,1
7.248046781,-7.838745117,1
6.539102558,-7.838745117,1
8.032034119,-7.838745117,1
6.560931791,-7.838745117,1
8.184305127,-7.838745117,1
8.042912527,-7.838745117,1
7.672885464,-7.838745117,1
7.661997362,-7.838745117,1
7.23714811,-7.838745117,1
6.550017294,-7.838745117,1
7.727321781,-7.838745117,1
8.249546381,-7.772827148,1
7.661997362,-7.772827148,1
7.149949298,-7.772827148,1
7.139048272,-7.772827148,1
8.01027643,-7.772827148,1
7.204450519,-7.772827148,1
7.28074121,-7.772827148,1
8.151680487,-7.772827148,1
7.160850064,-7.772827148,1
7.128146985,-7.772827148,1
7.999397149,-7.772827148,1
7.269843331,-7.772827148,1
7.847056912,-8.003540039,1
6.571846049,-8.003540039,1
8.369127319,-8.003540039,1
8.358257833,-8.003540039,1
7.23714811,-8.003540039,1
8.260418879,-8.003540039,1
6.560931791,-8.003540039,1
8.347388045,-8.003540039,1
7.248046781,-8.003540039,1
7.727321781,-7.849731445,1
8.042912527,-7.849731445,1
7.672885464,-7.849731445,1
7.661997362,-7.849731445,1
7.23714811,-7.849731445,1
6.550017294,-7.849731445,1
8.195179413,-7.849731445,1
8.184305127,-7.849731445,1
8.032034119,-7.849731445,1
8.238673584,-7.849731445,1
8.206053403,-7.849731445,1
7.792636095,-7.146606445,1
7.596662923,-7.146606445,1
7.803520826,-7.146606445,1
7.585772881,-7.146606445,1
6.746441337,-7.146606445,1
6.484525312,-7.146606445,1
7.781751081,-7.113647461,1
7.672885464,-7.113647461,1
7.661997362,-7.113647461,1
6.746441337,-7.113647461,1
8.401733953,-7.113647461,1
7.683773286,-7.113647461,1
7.770865785,-7.113647461,1
6.735530958,-7.113647461,1
6.473609152,-7.113647461,1
7.258945188,-8.091430664,1
6.484525312,-8.091430664,1
7.868823246,-8.091430664,1
6.986406804,-8.091430664,1
6.877346602,-8.091430664,1
7.857940222,-8.091430664,1
8.379996501,-8.091430664,1
6.593673846,-8.091430664,1
6.473609152,-8.091430664,1
7.040927392,-8.091430664,1
6.975501922,-8.091430664,1
7.258945188,-8.080444336,1
6.495441235,-8.080444336,1
8.369127319,-8.080444336,1
7.759980206,-8.080444336,1
7.749094346,-8.080444336,1
6.484525312,-8.080444336,1
7.857940222,-8.080444336,1
6.506356922,-8.080444336,1
8.379996501,-8.080444336,1
7.770865785,-8.080444336,1
6.593673846,-8.080444336,1
6.975501922,-8.080444336,1
7.248046781,-8.014526367,1
8.260418879,-8.014526367,1
6.560931791,-8.014526367,1
8.369127319,-8.014526367,1
8.249546381,-8.014526367,1
7.847056912,-8.014526367,1
6.571846049,-8.014526367,1
7.291638823,-7.750854492,1
7.17175057,-7.750854492,1
8.01027643,-7.750854492,1
8.162555663,-7.750854492,1
7.149949298,-7.750854492,1
7.139048272,-7.750854492,1
7.651108983,-7.750854492,1
7.182650814,-7.750854492,1
8.260418879,-7.750854492,1
7.193550797,-7.750854492,1
8.151680487,-7.750854492,1
7.160850064,-7.750854492,1
7.563991971,-7.17956543,1
6.473609152,-7.17956543,1
7.553101104,-7.17956543,1
6.746441337,-7.17956543,1
7.509534893,-7.256469727,1
7.531318546,-7.256469727,1
6.506356922,-7.256469727,1
6.746441337,-7.256469727,1
6.517272372,-7.256469727,1
7.520426856,-7.256469727,1
7.258945188,-7.256469727,1
7.520426856,-7.23449707,1
7.258945188,-7.23449707,1
6.495441235,-7.23449707,1
6.746441337,-7.23449707,1
7.531318546,-7.23449707,1
7.542209962,-7.23449707,1
7.248046781,-7.23449707,1
7.531318546,-7.201538086,1
7.542209962,-7.201538086,1
6.746441337,-7.201538086,1
6.484525312,-7.201538086,1
7.258945188,-7.267456055,1
6.746441337,-7.267456055,1
7.498642656,-7.267456055,1
6.517272372,-7.267456055,1
7.509534893,-7.267456055,1
8.401733953,-6.959838867,1
6.298918762,-6.959838867,1
6.211551413,-6.959838867,1
8.379996501,-6.959838867,1
7.944996399,-6.959838867,1
6.735530958,-6.959838867,1
6.32075831,-6.959838867,1
8.390865379,-6.959838867,1
7.955877127,-6.959838867,1
6.724620334,-6.959838867,1
6.309838651,-6.959838867,1
6.233394618,-6.959838867,1
6.222473129,-6.959838867,1
8.369127319,-6.959838867,1
8.358257833,-6.959838867,1
7.934115382,-6.959838867,1
6.746441337,-6.959838867,1
8.282162975,-6.926879883,1
6.200629471,-6.926879883,1
6.746441337,-6.926879883,1
8.30390587,-6.926879883,1
7.988517578,-6.926879883,1
8.325647562,-6.926879883,1
8.151680487,-6.926879883,1
8.293034573,-6.926879883,1
6.189707302,-6.926879883,1
8.314776867,-6.926879883,1
8.140805015,-6.926879883,1
7.977637717,-6.926879883,1
8.129929248,-6.82800293,1
6.811898435,-6.82800293,1
6.779170997,-6.82800293,1
6.550017294,-6.82800293,1
6.13509308,-6.82800293,1
8.10817683,-6.82800293,1
6.539102558,-6.82800293,1
6.528187584,-6.82800293,1
7.890588438,-6.82800293,1
6.124169562,-6.82800293,1
8.119053186,-6.82800293,1
7.999397149,-6.82800293,1
6.822807086,-6.82800293,1
6.560931791,-6.82800293,1
7.901470605,-6.729125977,1
8.042912527,-6.729125977,1
7.988517578,-6.729125977,1
6.517272372,-6.729125977,1
7.923234077,-6.729125977,1
7.433283529,-6.729125977,1
6.080473261,-6.729125977,1
8.032034119,-6.729125977,1
6.800989537,-6.729125977,1
6.790080391,-6.729125977,1
7.912352485,-6.729125977,1
7.444177395,-6.729125977,1
6.09139767,-6.729125977,1
6.713709464,-8.355102539,1
6.702798351,-8.355102539,1
7.248046781,-8.355102539,1
6.735530958,-8.355102539,1
6.724620334,-8.355102539,1
6.691886993,-8.355102539,1
6.582760067,-8.355102539,1
6.582760067,-8.366088867,1
6.691886993,-8.366088867,1
7.248046781,-8.366088867,1
6.593673846,-8.366088867,1
6.702798351,-8.366088867,1
6.506356922,-8.377075195,1
6.680975391,-8.377075195,1
6.593673846,-8.377075195,1
6.691886993,-8.377075195,1
6.495441235,-8.377075195,1
6.670063546,-8.377075195,1
6.659151457,-8.377075195,1
6.582760067,-8.377075195,1
6.746441337,-7.168579102,1
6.484525312,-7.168579102,1
7.574882564,-7.168579102,1
6.473609152,-7.168579102,1
7.563991971,-7.168579102,1
10.19059392,-7.838745117,1
10.17978072,-7.838745117,1
10.10407809,-7.838745117,1
10.09326197,-7.838745117,1
9.508661571,-7.838745117,1
9.421967557,-7.838745117,1
9.985080844,-7.838745117,1
10.15815322,-7.838745117,1
10.12570924,-7.838745117,1
10.07162864,-7.838745117,1
10.01753898,-7.838745117,1
10.00671996,-7.838745117,1
10.20140675,-7.838745117,1
10.16896715,-7.838745117,1
10.11489385,-7.838745117,1
10.08244549,-7.838745117,1
9.41112927,-7.838745117,1
9.519496783,-7.838745117,1
10.02835763,-7.838745117,1
9.995900582,-7.838745117,1
10.02835763,-7.849731445,1
9.995900582,-7.849731445,1
10.14733893,-7.849731445,1
10.13652426,-7.849731445,1
10.06081143,-7.849731445,1
9.519496783,-7.849731445,1
10.04999386,-7.849731445,1
9.41112927,-7.849731445,1
10.15815322,-7.849731445,1
10.12570924,-7.849731445,1
10.07162864,-7.849731445,1
10.03917593,-7.849731445,1
9.421967557,-7.849731445,1
9.96344029,-7.827758789,1
9.432805503,-7.827758789,1
9.259357745,-7.827758789,1
9.995900582,-7.827758789,1
10.20140675,-7.827758789,1
9.941798301,-7.827758789,1
9.237670722,-7.827758789,1
9.974260747,-7.827758789,1
10.21221921,-7.827758789,1
9.952619475,-7.827758789,1
10.00671996,-7.827758789,1
10.19059392,-7.827758789,1
9.508661571,-7.827758789,1
9.421967557,-7.827758789,1
9.248514401,-7.827758789,1
9.985080844,-7.827758789,1
9.898510025,-7.794799805,1
9.703642497,-7.794799805,1
9.53033165,-7.794799805,1
9.454480374,-7.794799805,1
9.443643109,-7.794799805,1
9.194292673,-7.794799805,1
8.868789521,-7.794799805,1
9.714471466,-7.794799805,1
9.887687063,-7.794799805,1
9.519496783,-7.794799805,1
9.259357745,-7.794799805,1
9.205137685,-7.794799805,1
8.879644336,-7.794799805,1
9.725300084,-7.794799805,1
9.844391657,-7.739868164,1
9.833566917,-7.739868164,1
9.281043431,-7.739868164,1
9.508661571,-7.739868164,1
9.47615388,-7.739868164,1
8.825367056,-7.739868164,1
9.519496783,-7.739868164,1
9.29188577,-7.739868164,1
9.671153491,-7.739868164,1
9.660323125,-7.739868164,1
10.36355495,-7.520141602,1
10.35274767,-7.520141602,1
9.508661571,-7.520141602,1
9.421967557,-7.520141602,1
9.811916374,-7.520141602,1
8.781939481,-7.520141602,1
8.521268086,-7.520141602,1
10.33113198,-7.520141602,1
10.21221921,-7.520141602,1
10.27708627,-7.520141602,1
10.34194001,-7.520141602,1
10.20140675,-7.520141602,1
9.41112927,-7.520141602,1
10.30951481,-7.520141602,1
8.792796853,-7.520141602,1
8.532132981,-7.520141602,1
10.32032358,-7.520141602,1
9.822741823,-7.520141602,1
8.738506821,-7.520141602,1
10.36355495,-7.509155273,1
10.35274767,-7.509155273,1
9.508661571,-7.509155273,1
9.421967557,-7.509155273,1
9.389451677,-7.509155273,1
9.811916374,-7.509155273,1
9.790264417,-7.509155273,1
8.781939481,-7.509155273,1
10.21221921,-7.509155273,1
9.367772729,-7.509155273,1
10.27708627,-7.509155273,1
8.760223785,-7.509155273,1
10.37436186,-7.509155273,1
9.41112927,-7.509155273,1
9.400290643,-7.509155273,1
9.801090572,-7.509155273,1
8.532132981,-7.509155273,1
10.22303131,-7.509155273,1
9.378612372,-7.509155273,1
9.822741823,-7.509155273,1
9.324410774,-7.509155273,1
9.313569442,-7.509155273,1
8.771081792,-7.509155273,1
8.738506821,-7.509155273,1
10.28789615,-7.553100586,1
9.995900582,-7.553100586,1
9.822741823,-7.553100586,1
8.738506821,-7.553100586,1
10.14733893,-7.553100586,1
10.13652426,-7.553100586,1
9.887687063,-7.553100586,1
9.519496783,-7.553100586,1
9.465317298,-7.553100586,1
9.053277424,-7.553100586,1
8.89049883,-7.553100586,1
9.552000353,-7.553100586,1
10.20140675,-7.553100586,1
10.16896715,-7.553100586,1
9.90933263,-7.553100586,1
9.497826017,-7.553100586,1
9.486990119,-7.553100586,1
8.912206852,-7.553100586,1
10.01753898,-7.553100586,1
10.00671996,-7.553100586,1
8.933913584,-7.553100586,1
8.749365461,-7.553100586,1
8.49953737,-7.553100586,1
10.15815322,-7.553100586,1
10.12570924,-7.553100586,1
9.898510025,-7.553100586,1
9.454480374,-7.553100586,1
9.042427795,-7.553100586,1
8.901353002,-7.553100586,1
10.29870566,-7.553100586,1
9.811916374,-7.553100586,1
9.541166174,-7.553100586,1
10.19059392,-7.553100586,1
10.17978072,-7.553100586,1
9.920154878,-7.553100586,1
9.508661571,-7.553100586,1
9.47615388,-7.553100586,1
8.92306038,-7.553100586,1
8.488671551,-7.553100586,1
10.2446544,-7.487182617,1
8.727647864,-7.487182617,1
9.508661571,-7.487182617,1
9.768611047,-7.487182617,1
9.736128352,-7.487182617,1
9.302727774,-7.487182617,1
10.3851684,-7.487182617,1
10.40678036,-7.487182617,1
10.23384304,-7.487182617,1
9.725300084,-7.487182617,1
8.716788591,-7.487182617,1
8.705929002,-7.487182617,1
8.542997566,-7.487182617,1
9.497826017,-7.487182617,1
10.25546539,-7.487182617,1
9.757783834,-7.487182617,1
9.746956269,-7.487182617,1
8.738506821,-7.487182617,1
10.39597457,-7.487182617,1
10.22303131,-7.487182617,1
10.22303131,-7.498168945,1
10.25546539,-7.498168945,1
9.822741823,-7.498168945,1
9.324410774,-7.498168945,1
9.313569442,-7.498168945,1
8.738506821,-7.498168945,1
10.37436186,-7.498168945,1
9.41112927,-7.498168945,1
9.779437908,-7.498168945,1
9.346092426,-7.498168945,1
8.542997566,-7.498168945,1
8.532132981,-7.498168945,1
10.3851684,-7.498168945,1
9.367772729,-7.498168945,1
10.27708627,-7.498168945,1
10.26627601,-7.498168945,1
9.768611047,-7.498168945,1
9.335251769,-7.498168945,1
9.302727774,-7.498168945,1
8.760223785,-7.498168945,1
8.749365461,-7.498168945,1
9.508661571,-7.498168945,1
9.811916374,-7.498168945,1
9.790264417,-7.498168945,1
9.356932746,-7.498168945,1
8.727647864,-7.498168945,1
10.21221921,-7.465209961,1
8.640764866,-7.465209961,1
8.575589465,-7.465209961,1
9.508661571,-7.465209961,1
8.6624875,-7.465209961,1
8.586452811,-7.465209961,1
9.281043431,-7.465209961,1
8.553861843,-7.465209961,1
10.22303131,-7.465209961,1
8.629903079,-7.465209961,1
8.61904098,-7.465209961,1
8.564725809,-7.465209961,1
9.497826017,-7.465209961,1
8.65162634,-7.465209961,1
10.23384304,-7.465209961,1
9.29188577,-7.465209961,1
8.542997566,-7.465209961,1
10.20140675,-7.454223633,1
8.597315845,-7.454223633,1
10.23384304,-7.454223633,1
8.542997566,-7.454223633,1
8.61904098,-7.454223633,1
8.564725809,-7.454223633,1
9.508661571,-7.454223633,1
8.586452811,-7.454223633,1
9.281043431,-7.454223633,1
8.553861843,-7.454223633,1
10.21221921,-7.454223633,1
9.270200755,-7.454223633,1
8.608178568,-7.454223633,1
8.575589465,-7.454223633,1
10.15815322,-7.124633789,1
9.367772729,-7.124633789,1
8.901353002,-7.124633789,1
9.421967557,-7.124633789,1
9.389451677,-7.124633789,1
8.412602222,-7.124633789,1
9.356932746,-7.124633789,1
10.14733893,-7.124633789,1
9.432805503,-7.124633789,1
9.378612372,-7.124633789,1
9.41112927,-7.124633789,1
8.912206852,-7.124633789,1
9.346092426,-7.124633789,1
9.974260747,-7.608032227,1
9.725300084,-7.608032227,1
9.606166072,-7.608032227,1
10.34194001,-7.608032227,1
9.497826017,-7.608032227,1
9.400290643,-7.608032227,1
9.237670722,-7.608032227,1
9.22682671,-7.608032227,1
9.031577839,-7.608032227,1
8.423470187,-7.608032227,1
9.746956269,-7.608032227,1
9.584500821,-7.608032227,1
9.573667677,-7.608032227,1
9.150909308,-7.608032227,1
