Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,HRAssociation
El Salvador,2019,GSMA Mobile Connectivity Index ,55.36,3.7680000000000002,True,Access
Serbia,2019,GSMA Mobile Connectivity Index ,69.28,4.464,True,Access
South Sudan,2019,GSMA Mobile Connectivity Index ,12.74,1.637,True,Access
Suriname,2019,GSMA Mobile Connectivity Index ,51.57,3.5785,True,Access
Slovakia,2019,GSMA Mobile Connectivity Index ,74.75,4.7375,True,Access
Slovenia,2019,GSMA Mobile Connectivity Index ,76.88,4.843999999999999,True,Access
Sweden,2019,GSMA Mobile Connectivity Index ,84.34,5.2170000000000005,True,Access
Eswatini,2019,GSMA Mobile Connectivity Index ,39.2,2.96,True,Access
Chad,2019,GSMA Mobile Connectivity Index ,16.35,1.8175,True,Access
Togo,2019,GSMA Mobile Connectivity Index ,35.86,2.793,True,Access
Thailand,2019,GSMA Mobile Connectivity Index ,70.9,4.545,True,Access
Tajikistan,2019,GSMA Mobile Connectivity Index ,41.71,3.0855,True,Access
Timor-Leste,2019,GSMA Mobile Connectivity Index ,41.58,3.0789999999999997,True,Access
Tonga,2019,GSMA Mobile Connectivity Index ,54.71,3.7355,True,Access
Trinidad and Tobago,2019,GSMA Mobile Connectivity Index ,67.19,4.3595,True,Access
Tunisia,2019,GSMA Mobile Connectivity Index ,60.03,4.0015,True,Access
Turkey,2019,GSMA Mobile Connectivity Index ,67.13,4.3565,True,Access
Tanzania,2019,GSMA Mobile Connectivity Index ,40.11,3.0055,True,Access
Uganda,2019,GSMA Mobile Connectivity Index ,40.9,3.045,True,Access
Ukraine,2019,GSMA Mobile Connectivity Index ,66.92,4.346,True,Access
Uruguay,2019,GSMA Mobile Connectivity Index ,76.74,4.837,True,Access
United States of America,2019,GSMA Mobile Connectivity Index ,84.99,5.2495,True,Access
Uzbekistan,2019,GSMA Mobile Connectivity Index ,46.8,3.34,True,Access
Saint Vincent and the Grenadines,2019,GSMA Mobile Connectivity Index ,61.03,4.0515,True,Access
Venezuela,2019,GSMA Mobile Connectivity Index ,57.43,3.8714999999999997,True,Access
Vietnam,2019,GSMA Mobile Connectivity Index ,64.6,4.23,True,Access
Vanuatu,2019,GSMA Mobile Connectivity Index ,50.61,3.5305,True,Access
Samoa,2019,GSMA Mobile Connectivity Index ,60.2,4.01,True,Access
Yemen,2019,GSMA Mobile Connectivity Index ,29.71,2.4855,True,Access
South Africa,2019,GSMA Mobile Connectivity Index ,60.14,4.007,True,Access
Zambia,2019,GSMA Mobile Connectivity Index ,35.34,2.7670000000000003,True,Access
Zimbabwe,2019,GSMA Mobile Connectivity Index ,36.57,2.8285,True,Access
